NumAnc	NumDer	AFRDerFreq	EURDerFreq	Counts
38	0	0.08	0.36	1
54	0	0.11	0.02	1
56	0	0.24	0.47	1
61	0	0.21	0.5	1
44	0	0.01	0.28	1
33	0	0.19	0.14	1
51	0	0.5	0.93	1
43	0	0.01	0.21	1
0	34	0.48	0.22	1
39	0	0.08	0.39	1
1	47	0.11	0.4	1
47	0	0.01	0.18	1
65	0	0.2	0.2	1
34	0	0.02	0.43	1
59	1	0.43	0.49	1
40	1	0.05	0.33	1
51	0	0.01	0.07	1
46	0	0.23	0.16	1
29	0	0.49	0.22	1
0	48	0.08	0.08	1
73	0	0.21	0.36	1
39	1	0.06	0.02	1
32	0	0.03	0.27	1
47	0	0.05	0.07	1
53	1	0.21	0.37	1
87	0	0.4	0.05	1
34	0	0.14	0.34	1
0	39	0.84	0.99	1
36	0	0.27	0.14	1
49	1	0.06	0.03	1
57	0	0.34	0.09	1
55	2	0.16	0.2	1
44	0	0.13	0.11	1
51	0	0.01	0.01	1
0	30	0.03	0.08	1
47	1	0.06	0.14	1
0	45	0.02	0.02	1
45	1	0.05	0.35	1
52	0	0.26	0.75	1
46	0	0.01	0.15	1
41	0	0.29	0.09	1
60	0	0.27	0.7	1
0	51	0.74	0.31	1
60	1	0.11	0.13	1
49	0	0.21	0.38	1
0	49	0.6	0.63	1
45	0	0.08	0.15	1
58	2	0.28	0.07	1
0	69	0.7	0.48	1
53	0	0.54	0.49	1
0	33	0.26	0.34	1
40	0	0.55	0.25	1
51	2	0.5	0.97	1
48	0	0.52	0.13	1
38	0	0.82	0.91	1
66	0	0.28	0.41	1
0	45	0.35	0.26	1
0	49	0.92	0.48	1
37	0	0.27	0.06	1
66	0	0.01	0.11	1
49	1	0.54	0.67	1
1	48	0.3	0.69	1
1	56	0.59	0.07	1
0	34	0.81	0.66	1
33	1	0.34	0.49	1
58	0	0.08	0.01	1
55	0	0.18	0.19	1
58	0	0.74	0.98	1
0	62	0.9	0.99	1
66	0	0.13	0.46	1
31	1	0.31	0.56	1
52	0	0.12	0.18	1
47	0	0.09	0.07	1
3	50	0.47	0.77	1
35	0	0.1	0.24	1
0	52	0.6	0.95	1
51	0	0.03	0.35	1
54	0	0.09	0.27	1
55	1	0.51	0.96	1
43	1	0.92	0.5	1
39	0	0.27	0.56	1
60	0	0.23	0.38	1
62	0	0.09	0.27	1
30	0	0.06	0.15	1
36	0	0.03	0.01	1
44	0	0.29	0.01	1
50	1	0.06	0.22	1
62	0	0.43	0.47	1
42	0	0.05	0.16	1
54	1	0.09	0.23	1
0	33	0.99	0.98	1
0	40	0.99	0.95	1
62	0	0.13	0.04	1
47	0	0.04	0.19	1
64	0	0.08	0.09	1
57	2	0.74	0.63	1
49	0	0.35	0.3	1
45	0	0.2	0.43	1
40	0	0.32	0.06	1
56	0	0.03	0.11	1
34	0	0.01	0.09	1
23	0	0.09	0.26	1
45	2	0.1	0.41	1
42	1	0.78	0.89	1
47	0	0.72	0.98	1
53	0	0.5	0.48	1
39	0	0.23	0.31	1
39	0	0.01	0.02	1
26	0	0.35	0.16	1
0	44	0.53	0.51	1
57	0	0.06	0.16	1
43	0	0.02	0.05	1
36	0	0.06	0.36	1
50	0	0.07	0.06	1
37	2	0.99	0.92	1
51	0	0.33	0.41	1
59	0	0.05	0.18	1
42	0	0.14	0.01	1
0	60	0.83	0.86	1
39	0	0.06	0.06	1
46	0	0.93	0.96	1
41	0	0.04	0.01	1
44	0	0.01	0.04	1
44	0	0.02	0.14	1
55	1	0.15	0.55	1
28	0	0.93	0.71	1
41	0	0.02	0.01	1
0	50	0.52	0.29	1
54	0	0.02	0.03	1
44	0	0.91	0.71	1
37	0	0.07	0.24	1
35	0	0.1	0.28	1
43	0	0.39	0.03	1
51	0	0.46	0.85	1
0	41	0.49	0.4	1
60	0	0.44	0.63	1
34	0	0.11	0.31	1
46	0	0.19	0.2	1
0	30	0.92	0.79	1
35	1	0.09	0.24	1
28	0	0.06	0.15	1
52	0	0.03	0.02	1
44	0	0.84	0.88	1
0	44	0.72	0.63	1
19	1	0.06	0.08	1
34	2	0.11	0.2	1
27	0	0.21	0.18	1
1	57	0.74	0.83	1
69	0	0.11	0.04	1
0	28	0.44	0.77	1
62	0	0.13	0.08	1
47	0	0.47	0.61	1
31	0	0.32	0.21	1
39	0	0.11	0.02	1
56	0	0.06	0.17	1
1	35	0.16	0.02	1
41	0	0.27	0.33	1
43	0	0.03	0.17	1
60	1	0.14	0.16	1
53	0	0.08	0.09	1
31	1	0.96	0.91	1
49	0	0.78	0.89	1
47	1	0.21	0.12	1
44	1	0.12	0.34	1
0	39	0.95	0.94	1
59	0	0.2	0.09	1
38	1	0.19	0.01	1
54	0	0.37	0.51	1
42	0	0.07	0.02	1
34	1	0.38	0.25	1
0	54	0.29	0.14	1
48	0	0.28	0.38	1
48	0	0.09	0.12	1
0	34	0.19	0.6	1
0	33	0.09	0.05	1
41	0	0.08	0.02	1
38	1	0.27	0.64	1
58	0	0.21	0.15	1
51	0	0.03	0.08	2
57	2	0.99	0.76	1
42	1	0.05	0.35	1
32	0	0.01	0.15	1
0	43	0.78	0.99	1
42	0	0.06	0.01	1
38	1	0.13	0.2	1
1	63	0.01	0.2	1
59	1	0.43	0.37	1
33	1	0.02	0.35	1
41	0	0.24	0.51	1
50	0	0.07	0.11	1
2	47	0.31	0.69	1
48	0	0.01	0.11	1
0	43	0.89	0.74	1
1	47	0.91	0.86	1
63	0	0.2	0.02	1
52	0	0.01	0.04	1
70	0	0.06	0.02	1
0	54	0.44	0.76	1
1	48	0.53	0.38	1
1	65	0.45	0.31	1
53	0	0.36	0.23	1
0	41	0.54	0.18	1
62	1	0.04	0.11	1
52	0	0.08	0.1	1
51	1	0.2	0.23	1
1	43	0.05	0.01	1
47	0	0.19	0.11	1
44	0	0.33	0.17	1
69	0	0.05	0.06	1
39	0	0.29	0.03	1
49	0	0.6	0.56	1
0	41	0.75	0.11	1
63	0	0.03	0.02	3
38	0	0.09	0.04	1
64	1	0.06	0.04	1
63	0	0.25	0.15	1
45	1	0.6	0.98	1
49	0	0.47	0.49	1
78	0	0.48	0.88	1
0	38	0.65	0.9	1
46	0	0.03	0.24	1
61	1	0.99	0.98	1
49	0	0.18	0.32	1
64	0	0.4	0.61	1
33	2	0.12	0.66	1
32	0	0.3	0.38	1
4	53	0.54	0.45	1
47	0	0.02	0.02	1
39	0	0.34	0.14	1
51	0	0.01	0.15	1
28	0	0.76	0.84	1
65	0	0.28	0.41	1
65	0	0.49	0.71	1
54	0	0.5	0.23	1
37	1	0.03	0.41	1
57	0	0.74	0.37	1
38	0	0.46	0.37	1
39	1	0.01	0.13	1
37	1	0.11	0.02	1
43	1	0.33	0.96	1
0	63	0.58	0.53	1
34	0	0.44	0.66	1
54	1	0.16	0.54	1
48	1	0.06	0.16	1
49	0	0.85	0.28	1
40	0	0.11	0.19	1
57	0	0.07	0.18	1
47	0	0.02	0.33	1
1	56	0.35	0.11	1
45	1	0.04	0.11	1
41	1	0.05	0.02	1
43	0	0.03	0.28	1
36	0	0.42	0.01	1
39	0	0.12	0.03	1
69	0	0.36	0.18	1
54	0	0.35	0.49	1
51	0	0.83	0.99	1
54	0	0.36	0.85	1
52	0	0.08	0.07	1
71	0	0.6	0.43	1
57	0	0.01	0.14	1
35	0	0.03	0.02	1
69	0	0.02	0.13	1
35	0	0.01	0.07	1
47	1	0.24	0.18	1
0	38	0.64	0.86	1
41	0	0.04	0.25	1
44	0	0.01	0.02	1
59	1	0.61	0.23	1
38	2	0.33	0.19	1
35	0	0.09	0.02	1
1	68	0.09	0.01	1
1	42	0.56	0.49	1
39	2	0.75	0.78	1
51	0	0.21	0.45	1
63	0	0.44	0.13	1
37	1	0.18	0.17	1
0	54	0.72	0.9	1
45	1	0.85	0.9	1
39	0	0.08	0.27	1
0	52	0.07	0.49	1
0	57	0.62	0.65	1
40	0	0.54	0.31	1
30	0	0.03	0.37	1
0	40	0.25	0.07	1
0	41	0.7	0.27	1
69	0	0.09	0.03	1
0	41	0.62	0.76	1
58	0	0.73	0.92	1
29	0	0.31	0.61	1
63	0	0.37	0.62	1
50	0	0.46	0.74	1
30	0	0.06	0.27	1
36	0	0.04	0.1	1
39	1	0.11	0.05	1
38	0	0.14	0.51	1
37	0	0.55	0.74	1
71	0	0.27	0.57	1
44	0	0.01	0.02	1
18	33	0.81	0.63	1
0	52	0.58	0.76	1
33	1	0.13	0.56	1
51	0	0.07	0.15	1
39	0	0.4	0.47	1
0	29	0.97	0.99	1
41	0	0.24	0.06	1
44	0	0.04	0.12	1
1	77	0.43	0.4	1
57	0	0.19	0.29	1
0	46	0.97	0.86	1
38	0	0.01	0.01	1
1	34	0.44	0.26	1
31	0	0.16	0.51	1
47	1	0.35	0.94	1
37	0	0.18	0.28	1
34	0	0.19	0.02	1
43	0	0.01	0.01	1
37	0	0.25	0.42	1
42	0	0.12	0.26	1
43	0	0.09	0.46	1
35	0	0.16	0.48	1
31	0	0.1	0.01	1
71	0	0.07	0.05	1
43	0	0.01	0.03	1
41	0	0.01	0.12	1
47	1	0.34	0.85	1
50	0	0.49	0.51	1
51	0	0.33	0.55	1
51	0	0.08	0.13	1
41	0	0.1	0.02	1
45	0	0.71	0.97	1
0	45	0.92	0.97	1
37	0	0.69	0.92	1
37	0	0.02	0.23	1
47	0	0.02	0.36	1
62	0	0.34	0.39	1
37	1	0.63	0.87	1
59	0	0.04	0.16	1
47	1	0.26	0.63	1
0	44	0.3	0.17	1
36	1	0.28	0.38	1
45	0	0.23	0.22	1
38	0	0.17	0.05	1
37	0	0.21	0.32	1
34	0	0.12	0.04	1
55	0	0.01	0.04	1
0	38	0.97	0.96	1
45	0	0.12	0.08	1
33	0	0.1	0.51	1
57	0	0.06	0.4	1
49	0	0.09	0.27	1
39	0	0.15	0.37	1
44	0	0.12	0.19	1
43	0	0.14	0.04	1
47	0	0.16	0.42	1
0	57	0.67	0.66	1
0	51	0.57	0.97	1
0	39	0.37	0.56	1
35	1	0.37	0.76	1
40	0	0.11	0.53	1
59	0	0.2	0.1	1
36	0	0.13	0.17	1
46	1	0.03	0.03	1
50	1	0.05	0.06	1
0	61	0.86	0.75	1
38	0	0.29	0.29	1
42	0	0.01	0.09	1
0	45	0.47	0.76	1
0	52	0.8	0.99	1
41	0	0.25	0.07	1
0	64	0.58	0.63	1
38	0	0.05	0.35	1
0	47	0.89	0.82	1
38	0	0.04	0.23	1
48	0	0.09	0.13	1
1	51	0.56	0.54	1
0	27	0.25	0.69	1
42	0	0.01	0.05	2
54	0	0.11	0.22	1
53	0	0.51	0.61	1
42	0	0.12	0.01	1
41	0	0.04	0.08	1
47	0	0.25	0.22	1
47	0	0.18	0.67	1
32	2	0.16	0.57	1
44	2	0.26	0.45	1
50	0	0.05	0.11	1
43	0	0.43	0.85	1
43	0	0.01	0.07	1
2	64	0.31	0.09	1
48	0	0.13	0.21	1
0	64	0.86	0.95	1
54	0	0.51	0.35	2
55	0	0.07	0.03	1
39	0	0.01	0.2	1
0	39	0.97	0.72	1
54	0	0.63	0.82	1
34	0	0.3	0.22	1
39	0	0.48	0.66	1
52	1	0.43	0.48	1
48	0	0.99	0.85	1
1	57	0.04	0.02	1
39	0	0.83	0.93	1
49	0	0.11	0.06	1
0	49	0.9	0.94	1
67	0	0.17	0.1	1
67	0	0.11	0.09	1
40	0	0.27	0.2	1
1	54	0.47	0.05	1
39	0	0.02	0.11	1
36	0	0.14	0.01	1
42	0	0.15	0.09	1
47	0	0.01	0.11	1
65	0	0.19	0.13	1
0	41	0.57	0.59	1
46	0	0.11	0.01	1
38	0	0.1	0.08	1
63	0	0.08	0.22	1
62	0	0.09	0.02	1
47	0	0.15	0.25	1
51	2	0.43	0.48	1
36	0	0.03	0.04	1
37	0	0.2	0.21	1
47	0	0.24	0.33	1
50	0	0.52	0.47	1
54	0	0.76	0.68	1
0	52	0.94	0.97	1
62	0	0.05	0.13	2
57	1	0.03	0.03	1
51	0	0.01	0.04	1
0	46	0.08	0.02	1
64	1	0.6	0.55	1
76	0	0.01	0.05	1
51	1	0.01	0.01	1
45	0	0.08	0.05	1
49	0	0.12	0.41	1
47	0	0.64	0.03	1
44	0	0.17	0.12	1
53	0	0.49	0.04	1
0	39	0.47	0.42	1
0	41	0.77	0.91	1
47	0	0.1	0.15	1
43	0	0.02	0.01	1
44	0	0.83	0.81	1
33	1	0.08	0.7	1
54	1	0.13	0.62	1
64	0	0.02	0.2	1
37	0	0.45	0.22	1
41	0	0.08	0.33	1
54	0	0.92	0.85	1
40	2	0.84	0.9	1
78	0	0.14	0.25	1
31	0	0.01	0.17	1
39	0	0.17	0.43	1
41	0	0.59	0.31	1
0	31	0.87	0.95	1
46	0	0.59	0.97	1
1	64	0.18	0.34	1
53	0	0.18	0.02	1
67	1	0.01	0.16	1
41	0	0.81	0.96	1
31	0	0.31	0.53	1
41	0	0.55	0.32	1
40	0	0.08	0.06	1
0	68	0.63	0.38	1
0	29	0.02	0.09	1
40	0	0.18	0.17	1
43	0	0.11	0.33	1
47	0	0.25	0.01	1
41	0	0.19	0.01	1
1	49	0.4	0.02	1
56	0	0.36	0.8	1
50	0	0.01	0.02	1
34	0	0.18	0.1	1
47	0	0.15	0.02	1
0	44	0.61	0.49	1
0	50	0.9	0.99	1
0	43	0.2	0.05	1
43	0	0.05	0.01	1
0	33	0.88	0.77	1
48	0	0.02	0.17	1
44	0	0.12	0.05	1
0	46	0.94	0.83	1
53	0	0.01	0.02	1
37	1	0.16	0.07	1
42	1	0.03	0.01	1
0	50	0.87	0.91	1
58	1	0.13	0.25	1
0	57	0.47	0.71	1
0	23	0.01	0.16	1
42	0	0.37	0.16	1
48	0	0.22	0.26	1
51	0	0.1	0.01	1
0	49	0.99	0.82	2
44	0	0.43	0.34	1
40	0	0.09	0.01	1
67	0	0.09	0.2	1
0	33	0.54	0.49	1
63	0	0.08	0.28	1
0	47	0.84	0.8	1
61	0	0.01	0.22	1
44	1	0.7	0.2	1
44	0	0.4	0.46	1
0	46	0.5	0.65	1
1	40	0.18	0.14	1
51	0	0.31	0.13	1
45	0	0.07	0.1	1
43	3	0.71	0.67	1
0	38	0.32	0.45	1
46	1	0.15	0.63	1
1	43	0.13	0.1	1
42	0	0.01	0.04	1
64	0	0.2	0.4	1
46	3	0.02	0.2	1
34	1	0.8	0.8	1
40	0	0.05	0.05	1
56	0	0.05	0.19	1
46	0	0.19	0.15	1
38	0	0.57	0.44	1
38	0	0.05	0.18	1
38	0	0.1	0.02	1
1	26	0.01	0.08	1
37	0	0.01	0.1	1
40	1	0.06	0.11	1
66	1	0.23	0.02	1
43	2	0.4	0.41	1
36	1	0.02	0.3	1
0	36	0.7	0.58	1
38	0	0.2	0.01	1
35	0	0.36	0.07	1
48	0	0.18	0.1	1
49	0	0.1	0.01	1
35	0	0.64	0.58	1
57	1	0.3	0.13	1
0	34	0.64	0.53	1
38	0	0.03	0.11	1
44	1	0.04	0.14	1
63	0	0.14	0.16	1
48	0	0.35	0.55	1
15	23	0.15	0.57	1
51	0	0.09	0.06	1
34	0	0.24	0.2	1
39	0	0.11	0.07	1
39	1	0.67	0.5	1
44	0	0.98	0.99	1
39	0	0.44	0.33	1
46	0	0.06	0.11	1
36	2	0.07	0.14	1
0	41	0.61	0.84	1
51	0	0.02	0.22	1
38	0	0.02	0.05	1
47	0	0.05	0.32	1
0	41	0.48	0.22	1
49	0	0.51	0.69	1
28	0	0.24	0.23	1
35	0	0.09	0.14	1
37	0	0.25	0.41	1
1	44	0.48	0.6	1
72	0	0.12	0.01	1
56	2	0.69	0.87	1
47	0	0.18	0.3	1
36	0	0.01	0.07	1
0	53	0.11	0.01	1
0	31	0.6	0.21	1
1	50	0.57	0.4	1
43	2	0.13	0.3	1
34	0	0.43	0.12	1
42	0	0.24	0.83	1
47	0	0.03	0.08	1
1	35	0.37	0.13	1
49	0	0.01	0.1	1
0	47	0.03	0.06	1
0	49	0.95	0.8	1
62	0	0.14	0.01	2
47	0	0.34	0.4	1
0	44	0.26	0.64	1
47	1	0.02	0.17	1
36	0	0.13	0.04	1
73	0	0.02	0.29	1
51	0	0.05	0.07	1
46	0	0.48	0.56	1
48	0	0.27	0.1	1
49	0	0.24	0.12	1
44	0	0.04	0.03	1
52	0	0.22	0.01	1
58	0	0.01	0.02	1
39	2	0.18	0.27	1
76	0	0.14	0.16	1
1	41	0.62	0.41	1
0	48	0.66	0.43	1
60	0	0.01	0.14	1
64	2	0.07	0.01	1
60	0	0.01	0.09	1
0	57	0.45	0.22	1
58	1	0.02	0.01	1
32	0	0.01	0.02	1
0	42	0.22	0.31	1
0	45	0.74	0.75	1
59	0	0.08	0.04	1
39	0	0.67	0.46	1
0	56	0.78	0.56	1
1	56	0.62	0.82	1
44	2	0.59	0.69	1
1	51	0.8	0.26	1
58	0	0.06	0.56	1
42	0	0.01	0.12	1
39	0	0.26	0.26	1
60	0	0.06	0.1	1
0	40	0.84	0.8	1
49	0	0.04	0.26	1
39	0	0.24	0.54	1
50	0	0.01	0.01	1
54	0	0.08	0.04	1
0	43	0.65	0.87	1
53	0	0.08	0.52	1
26	0	0.01	0.06	1
48	1	0.16	0.01	1
37	0	0.01	0.01	1
37	0	0.14	0.23	1
49	0	0.29	0.49	1
62	0	0.4	0.27	1
56	1	0.46	0.59	1
0	33	0.31	0.2	1
0	40	0.51	0.73	1
31	0	0.1	0.15	1
54	0	0.01	0.01	1
30	0	0.39	0.43	1
56	0	0.23	0.13	1
0	46	0.06	0.01	1
2	53	0.88	0.76	1
46	0	0.19	0.1	1
57	1	0.64	0.84	1
46	0	0.03	0.08	1
47	0	0.02	0.34	1
51	0	0.01	0.02	2
50	3	0.94	0.9	1
63	0	0.19	0.23	1
60	0	0.13	0.09	1
47	1	0.42	0.24	1
44	1	0.38	0.48	1
24	0	0.15	0.11	1
30	1	0.06	0.32	1
31	0	0.08	0.17	1
30	0	0.57	0.4	1
24	0	0.33	0.63	1
0	34	0.78	0.61	1
26	23	0.43	0.19	1
63	1	0.1	0.28	1
47	1	0.27	0.7	1
0	43	0.59	0.87	1
0	59	0.76	0.83	1
41	0	0.71	0.05	1
1	66	0.54	0.22	1
45	1	0.27	0.74	1
34	1	0.4	0.82	1
38	0	0.11	0.12	1
38	0	0.02	0.06	1
47	0	0.03	0.23	1
44	0	0.33	0.26	1
53	1	0.05	0.32	1
39	1	0.14	0.49	1
32	1	0.13	0.05	1
37	0	0.27	0.49	1
46	1	0.55	0.85	1
34	0	0.6	0.35	1
0	51	0.17	0.1	1
42	1	0.33	0.01	1
49	0	0.92	0.83	1
0	52	0.81	0.4	1
34	0	0.29	0.07	1
55	0	0.39	0.24	1
0	59	0.79	0.97	1
46	1	0.88	0.93	1
0	63	0.48	0.34	1
48	0	0.01	0.24	1
35	0	0.24	0.02	1
53	2	0.66	0.95	1
55	0	0.41	0.7	1
44	0	0.03	0.08	3
41	0	0.23	0.28	1
48	0	0.53	0.89	1
23	0	0.23	0.02	1
31	0	0.41	0.74	1
48	0	0.01	0.01	1
50	1	0.11	0.02	1
48	0	0.12	0.07	1
40	1	0.28	0.44	1
1	69	0.71	0.56	1
41	0	0.05	0.36	1
48	0	0.09	0.06	1
56	0	0.32	0.29	1
46	0	0.28	0.03	1
40	0	0.01	0.08	1
43	0	0.01	0.01	1
40	0	0.67	0.41	1
44	1	0.65	0.92	1
74	1	0.06	0.13	1
58	0	0.17	0.4	1
53	1	0.08	0.13	1
36	0	0.01	0.01	3
56	0	0.02	0.21	1
59	0	0.11	0.26	1
42	0	0.21	0.16	1
31	0	0.42	0.36	1
32	0	0.03	0.17	1
51	0	0.17	0.2	1
46	0	0.57	0.55	1
0	36	0.14	0.12	1
46	0	0.09	0.27	1
1	44	0.42	0.55	1
48	0	0.01	0.08	1
58	0	0.08	0.02	1
0	38	0.79	0.75	1
32	0	0.05	0.17	1
0	36	0.95	0.6	1
0	38	0.19	0.56	2
0	48	0.05	0.04	1
0	37	0.46	0.68	1
42	0	0.04	0.05	1
49	0	0.08	0.56	1
0	50	0.05	0.05	1
52	0	0.08	0.09	1
43	2	0.6	0.69	1
30	0	0.17	0.11	1
45	1	0.21	0.28	1
48	0	0.46	0.79	1
35	0	0.03	0.07	1
94	0	0.12	0.05	1
59	0	0.14	0.12	1
41	0	0.28	0.09	1
46	0	0.08	0.19	1
55	0	0.05	0.22	1
30	0	0.38	0.58	1
47	0	0.1	0.01	1
39	1	0.07	0.07	1
51	0	0.02	0.23	1
41	0	0.15	0.01	1
0	60	0.54	0.62	1
36	1	0.02	0.12	1
1	36	0.24	0.4	1
54	1	0.23	0.03	1
49	0	0.92	0.91	1
43	0	0.01	0.05	1
41	1	0.18	0.72	1
39	1	0.57	0.44	1
43	0	0.12	0.26	1
40	0	0.17	0.05	1
70	0	0.21	0.23	1
31	1	0.03	0.01	1
45	0	0.02	0.2	2
60	0	0.01	0.02	3
45	0	0.05	0.01	1
41	0	0.12	0.02	1
40	1	0.3	0.91	1
40	0	0.37	0.64	1
48	0	0.05	0.05	1
54	0	0.09	0.23	1
65	3	0.54	0.55	1
39	0	0.27	0.09	1
43	0	0.13	0.02	1
46	1	0.11	0.02	1
0	59	0.01	0.16	1
51	0	0.01	0.22	1
35	0	0.02	0.29	1
39	0	0.06	0.14	1
59	0	0.26	0.1	1
52	1	0.26	0.42	1
54	0	0.19	0.15	1
61	0	0.01	0.01	1
2	71	0.37	0.83	1
17	23	0.5	0.28	1
49	0	0.5	0.87	1
0	59	0.13	0.12	1
45	0	0.89	0.87	1
38	0	0.39	0.26	1
0	52	0.62	0.74	1
37	0	0.26	0.65	1
40	0	0.91	0.89	1
48	0	0.22	0.18	1
1	59	0.18	0.04	1
34	1	0.37	0.94	1
41	0	0.05	0.02	1
45	0	0.49	0.15	1
46	0	0.02	0.02	1
39	0	0.04	0.12	1
36	0	0.24	0.49	1
52	0	0.41	0.91	1
2	43	0.66	0.41	1
59	3	0.01	0.01	1
67	1	0.5	0.13	1
71	0	0.23	0.09	1
26	15	0.21	0.37	1
38	0	0.04	0.01	1
45	0	0.31	0.46	1
0	59	0.32	0.26	1
44	0	0.25	0.17	1
45	1	0.34	0.33	1
46	0	0.04	0.04	1
63	0	0.03	0.03	1
39	0	0.06	0.15	1
43	0	0.28	0.22	1
50	0	0.39	0.01	1
47	0	0.01	0.01	1
73	0	0.01	0.13	1
44	0	0.77	0.83	1
39	0	0.41	0.58	1
57	1	0.25	0.12	1
34	0	0.01	0.06	1
57	1	0.18	0.06	1
71	0	0.01	0.16	1
0	70	0.66	0.73	1
0	61	0.6	0.73	1
54	0	0.03	0.01	1
52	0	0.03	0.02	1
41	0	0.4	0.45	1
41	2	0.01	0.01	1
28	0	0.86	0.93	1
46	0	0.01	0.22	1
35	0	0.16	0.01	1
45	0	0.03	0.04	1
46	0	0.14	0.42	1
1	58	0.04	0.02	1
0	47	0.87	0.76	1
47	0	0.87	0.34	1
47	0	0.07	0.07	1
55	0	0.19	0.28	1
56	1	0.07	0.23	1
17	19	0.62	0.86	1
34	0	0.03	0.12	1
65	0	0.34	0.21	1
55	0	0.54	0.04	1
47	0	0.24	0.45	1
46	1	0.43	0.41	1
68	1	0.01	0.02	1
45	2	0.18	0.01	1
27	0	0.07	0.06	1
42	0	0.11	0.12	1
54	1	0.2	0.47	1
51	3	0.03	0.27	1
48	0	0.21	0.1	1
48	0	0.22	0.12	1
71	0	0.06	0.48	1
38	1	0.46	0.38	1
57	0	0.13	0.28	1
64	0	0.45	0.47	1
29	0	0.42	0.7	1
54	0	0.54	0.7	1
0	53	0.51	0.53	1
31	0	0.2	0.14	1
34	0	0.72	0.49	1
48	0	0.15	0.17	1
56	0	0.13	0.01	1
51	1	0.06	0.65	1
40	0	0.15	0.12	1
49	0	0.01	0.09	2
35	0	0.34	0.02	1
43	0	0.58	0.39	1
40	0	0.17	0.18	1
1	49	0.18	0.15	1
51	0	0.59	0.06	1
49	0	0.77	0.45	1
54	0	0.06	0.03	1
46	0	0.27	0.64	1
33	0	0.23	0.15	1
40	0	0.59	0.73	1
0	49	0.09	0.06	1
39	0	0.17	0.18	1
25	26	0.22	0.01	1
1	36	0.16	0.31	1
45	0	0.13	0.32	1
41	0	0.09	0.26	1
0	54	0.27	0.01	1
65	0	0.04	0.31	1
31	0	0.03	0.1	1
45	2	0.2	0.36	1
0	59	0.99	0.95	1
33	0	0.06	0.06	1
0	38	0.54	0.41	1
0	41	0.53	0.51	1
38	0	0.37	0.08	1
45	0	0.21	0.42	1
35	0	0.06	0.01	2
47	0	0.62	0.85	1
0	48	0.33	0.3	1
0	41	0.86	0.96	1
57	0	0.16	0.39	1
1	57	0.22	0.14	1
0	45	0.31	0.35	1
35	0	0.04	0.44	1
21	24	0.64	0.77	1
73	0	0.12	0.33	1
48	0	0.73	0.63	1
0	54	0.03	0.08	1
40	2	0.03	0.33	1
38	0	0.01	0.01	1
49	2	0.09	0.01	1
58	0	0.83	0.84	1
52	0	0.02	0.15	1
1	56	0.71	0.44	1
53	0	0.19	0.04	1
40	0	0.2	0.01	1
45	0	0.25	0.45	1
48	1	0.21	0.57	1
44	0	0.01	0.04	1
60	0	0.09	0.11	1
1	51	0.31	0.19	1
29	0	0.03	0.07	1
44	0	0.03	0.27	1
42	0	0.05	0.04	1
36	1	0.26	0.12	1
51	0	0.14	0.35	1
48	0	0.02	0.39	1
57	0	0.25	0.13	1
46	0	0.08	0.15	1
2	51	0.53	0.07	1
0	56	0.79	0.94	1
42	0	0.13	0.55	1
54	0	0.22	0.59	1
25	0	0.01	0.07	1
22	0	0.23	0.07	1
44	0	0.44	0.2	1
0	28	0.54	0.13	1
51	0	0.05	0.26	1
2	50	0.09	0.02	1
0	35	0.94	0.97	1
73	0	0.02	0.16	1
55	0	0.24	0.37	1
49	1	0.02	0.27	1
77	1	0.2	0.51	1
58	0	0.32	0.31	1
46	0	0.04	0.06	1
71	0	0.02	0.01	1
39	0	0.51	0.39	1
38	1	0.45	0.24	1
0	47	0.88	0.53	1
42	2	0.04	0.33	1
48	0	0.64	0.54	1
49	2	0.02	0.14	1
55	1	0.06	0.29	1
52	0	0.29	0.65	1
50	0	0.39	0.3	2
58	0	0.29	0.78	1
42	0	0.2	0.16	1
0	58	0.54	0.1	1
29	0	0.22	0.02	1
54	0	0.45	0.16	1
48	0	0.34	0.18	1
46	0	0.3	0.03	1
33	0	0.29	0.01	1
28	0	0.39	0.15	1
55	0	0.7	0.29	1
39	1	0.19	0.18	1
41	0	0.2	0.14	1
48	0	0.02	0.05	1
40	0	0.25	0.25	1
44	0	0.07	0.06	1
47	0	0.04	0.09	1
0	38	0.61	0.15	1
1	37	0.52	0.2	1
0	48	0.17	0.07	1
35	0	0.78	0.99	1
47	3	0.06	0.34	1
66	0	0.51	0.29	1
47	0	0.12	0.16	1
68	0	0.07	0.27	1
29	0	0.21	0.13	1
51	2	0.03	0.51	1
35	0	0.36	0.25	1
1	28	0.53	0.08	1
42	0	0.01	0.22	1
0	45	0.2	0.04	1
54	0	0.94	0.96	1
48	1	0.53	0.37	1
0	54	0.56	0.46	1
35	0	0.46	0.68	1
58	1	0.11	0.71	1
36	0	0.57	0.59	1
52	0	0.26	0.52	1
45	0	0.62	0.8	1
48	0	0.28	0.22	1
30	0	0.13	0.08	1
33	0	0.15	0.09	1
44	0	0.14	0.09	1
39	0	0.09	0.17	1
0	51	0.58	0.84	1
2	48	0.55	0.38	1
41	0	0.02	0.02	1
13	23	0.01	0.16	1
32	1	0.3	0.5	1
40	0	0.15	0.2	1
0	31	0.3	0.35	1
0	54	0.94	0.97	1
46	0	0.15	0.2	1
37	1	0.37	0.55	1
40	0	0.12	0.24	1
64	0	0.07	0.06	1
41	1	0.46	0.72	1
